"fresh_id","pdf_page","pdf_page_start","pdf_page_end","part","chapter_num","chapter_title","section","source_span_id","exact_pdf_source_text","source_context_text","normalized_atomic_clause","strength_classification","category_bucket","atomicity_status","atomicity_justification","semantic_review_status","semantic_review_reason","semantic_reviewer","product_gap_applicability","applies_to","related_sections","verification_type","extraction_note"
"C28-28.2-001","43","43","43","Part VIII — Platform Principles","28","Accessibility","28.2","SP-C28-28.2-e1f8014a","Platform shall support screen reader compatibility for governed interactions.","","Platform shall support screen reader compatibility for governed interactions.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§28.2 normative rule/principle.","gate-a.2-semantic-engine","Yes","Accessibility / Shared UX","","Code / Runtime / UI",""
"C28-28.3-001","43","43","43","Part VIII — Platform Principles","28","Accessibility","28.3","SP-C28-28.3-c4879841","Validation and error messages shall be accessible to assistive technology.","","Validation and error messages shall be accessible to assistive technology.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§28.3 normative rule/principle.","gate-a.2-semantic-engine","Yes","Accessibility / Shared UX","","Code / Runtime / UI",""
"C28-28.4-001","43","43","43","Part VIII — Platform Principles","28","Accessibility","28.4","SP-C28-28.4-7c43cb49","Keyboard/focus — Chapter 17; perception/assistive tech — this chapter.","","Keyboard/focus — Chapter 17; perception/assistive tech — this chapter.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Accessibility / Shared UX","","Documentation",""
"C28-28.5-001","43","43","43","Part VIII — Platform Principles","28","Accessibility","28.5","SP-C28-28.5-9692a976","Full WCAG certification program — separate initiative.","","Full WCAG certification program — separate initiative.","Out of Scope","Out of Scope","atomic","","Manual Reviewed — Confirmed","§28.5 out-of-scope section.","gate-a.2-semantic-engine","No","Accessibility / Shared UX","","N/A",""
"C29-29.1-001","44","44","44","Part IX — Conformance","29","Constitution Compliance & Ratification","29.1","SP-C29-29.1-667adaec","New and revised capabilities must declare applicable chapters and demonstrate compliance before release.","","New and revised capabilities must declare applicable chapters and demonstrate compliance before release.","Explicit Must","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit must modal.","gate-a.2-semantic-engine","Yes","Governance / QA","","Code / Runtime / UI",""
"C29-29.2-001","44","44","44","Part IX — Conformance","29","Constitution Compliance & Ratification","29.2","SP-C29-29.2-6abd9878","Fully Compliant | Partially Compliant (documented gaps + remediation plan) | Non-Compliant (not releasable without waiver).","","Fully Compliant | Partially Compliant (documented gaps + remediation plan) | Non-Compliant (not releasable without waiver).","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Governance / QA","","Documentation",""
"C29-29.3-001","44","44","44","Part IX — Conformance","29","Constitution Compliance & Ratification","29.3","SP-C29-29.3-b2c220ce","A screen/capability is compliant when all mandatory rules in applicable chapters are satisfied, including responsive test matrix where applicable.","","A screen/capability is compliant when all mandatory rules in applicable chapters are satisfied, including responsive test matrix where applicable.","Governance Process Requirement","Governance Process Requirement","atomic","","Manual Reviewed — Confirmed","Chapter 29 governance/compliance process.","gate-a.2-semantic-engine","No","Governance / QA","","Governance QA",""
"C29-29.4-001","44","44","44","Part IX — Conformance","29","Constitution Compliance & Ratification","29.4","SP-C29-29.4-3fa801e3","Exceptions require documented approval, scope, expiry, and registration.","","Exceptions require documented approval, scope, expiry, and registration.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Governance / QA","","Documentation",""
"C29-29.4-002","44","44","44","Part IX — Conformance","29","Constitution Compliance & Ratification","29.4","SP-C29-29.4-dfed89d7","Architecture Exception Governance — waiver process formal; exceptions must not weaken audit, posting, or period rules.","","Architecture Exception Governance — waiver process formal; exceptions must not weaken audit, posting, or period rules.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§29.4 normative rule/principle.","gate-a.2-semantic-engine","Yes","Governance / QA","","Code / Runtime / UI",""
"C29-29.5-001","44","44","44","Part IX — Conformance","29","Constitution Compliance & Ratification","29.5","SP-C29-29.5-0c05a944","New operational modules must undergo constitutional review before production approval.","","New operational modules must undergo constitutional review before production approval.","Explicit Must","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit must modal.","gate-a.2-semantic-engine","Yes","Governance / QA","","Code / Runtime / UI",""
"C29-29.6-001","44","44","44","Part IX — Conformance","29","Constitution Compliance & Ratification","29.6","SP-C29-29.6-8c08509b","QA validates against this Constitution and UX Constitution.","","QA validates against this Constitution and UX Constitution.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Governance / QA","","Documentation",""
"C29-29.6-002","44","44","44","Part IX — Conformance","29","Constitution Compliance & Ratification","29.6","SP-C29-29.6-a3c34659","Methods — Architecture Guide.","","Methods — Architecture Guide.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Governance / QA","","Documentation",""
"C29-29.7-001","44","44","44","Part IX — Conformance","29","Constitution Compliance & Ratification","29.7","SP-C29-29.7-20243b4d","Non-compliance tracked; backlog does not override Constitution.","","Non-compliance tracked; backlog does not override Constitution.","Governance Process Requirement","Governance Process Requirement","atomic","","Manual Reviewed — Confirmed","Chapter 29 governance/compliance process.","gate-a.2-semantic-engine","No","Governance / QA","","Governance QA",""
"C29-29.8-001","44","44","44","Part IX — Conformance","29","Constitution Compliance & Ratification","29.8","SP-C29-29.8-1000abd1","This Constitution v2.0 Final is ratified upon approval by Product & Governance and Enterprise Architecture.","","This Constitution v2.0 Final is ratified upon approval by Product & Governance and Enterprise Architecture.","Governance Process Requirement","Governance Process Requirement","atomic","","Manual Reviewed — Confirmed","Chapter 29 governance/compliance process.","gate-a.2-semantic-engine","No","Governance / QA","","Governance QA",""
"C29-29.8-002","44","44","44","Part IX — Conformance","29","Constitution Compliance & Ratification","29.8","SP-C29-29.8-f5c94c2a","Supersedes: DX OSE Document Constitution v1.0.","","Supersedes: DX OSE Document Constitution v1.0.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Governance / QA","","Documentation",""
"C29-29.8-003","44","44","44","Part IX — Conformance","29","Constitution Compliance & Ratification","29.8","SP-C29-29.8-0144c074","Subordinate: Architecture & Implementation Guides, BDR.","","Subordinate: Architecture & Implementation Guides, BDR.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Governance / QA","","Documentation",""
"CA-A-001","45","45","45","Appendix A","A","Business Decision Records (BDR) Index","A","SP-A-BDR-001","BDR- Reject terminates document; Return → edit → Submit; no Re-submit Active","bdr_id=BDR-001; title=Reject terminates document; Return → edit → Submit; no Re-submit; status=Active; number_line=001","BDR index entry BDR-001: Reject terminates document; Return → edit → Submit; no Re-submit (Active)","Reference Index Entry","Reference Index","atomic","Appendix A BDR index row.","Manual Reviewed — Confirmed","Appendix A BDR index row.","gate-a.2-semantic-engine","No","Governance / BDR Index","Appendix B","BDR index review","Reference index; not constitutional clause"
"CA-A-002","45","45","45","Appendix A","A","Business Decision Records (BDR) Index","A","SP-A-BDR-002","BDR- Draft-first for operational documents Active","bdr_id=BDR-002; title=Draft-first for operational documents; status=Active; number_line=002","BDR index entry BDR-002: Draft-first for operational documents (Active)","Reference Index Entry","Reference Index","atomic","Appendix A BDR index row.","Manual Reviewed — Confirmed","Appendix A BDR index row.","gate-a.2-semantic-engine","No","Governance / BDR Index","Appendix B","BDR index review","Reference index; not constitutional clause"
"CA-A-003","45","45","45","Appendix A","A","Business Decision Records (BDR) Index","A","SP-A-BDR-003","BDR- No automatic line merge; duplicate rules per document type Active","bdr_id=BDR-003; title=No automatic line merge; duplicate rules per document type; status=Active; number_line=003","BDR index entry BDR-003: No automatic line merge; duplicate rules per document type (Active)","Reference Index Entry","Reference Index","atomic","Appendix A BDR index row.","Manual Reviewed — Confirmed","Appendix A BDR index row.","gate-a.2-semantic-engine","No","Governance / BDR Index","Appendix B","BDR index review","Reference index; not constitutional clause"
"CA-A-004","45","45","45","Appendix A","A","Business Decision Records (BDR) Index","A","SP-A-BDR-004","BDR- Final Workflow Approval triggers Posting by default Active","bdr_id=BDR-004; title=Final Workflow Approval triggers Posting by default; status=Active; number_line=004","BDR index entry BDR-004: Final Workflow Approval triggers Posting by default (Active)","Reference Index Entry","Reference Index","atomic","Appendix A BDR index row.","Manual Reviewed — Confirmed","Appendix A BDR index row.","gate-a.2-semantic-engine","No","Governance / BDR Index","Appendix B","BDR index review","Reference index; not constitutional clause"
