fresh_id,chapter,section,requirement_text,category,implementation_target,verification_type,status,severity,frontend_evidence,backend_evidence,database_evidence,runtime_evidence,governance_evidence,tenant_scope_tested,limitations,finding_id,recommended_next_action
C26-26.3-001,26,26.3,Print and export subject to same permission model as view,Product Enforceable Requirement,Multiple,Code / Runtime / UI,UNVERIFIED / BLOCKED,Medium,OSE-Frontend/src/app/features/grn/grn-detail/grn-detail.component.ts:129-129 [canDownloadEvidencePack] sha256=0A11327509DAFE67… — Required symbol `canDownloadEvidencePack` present | OSE-Frontend/src/app/features/grn/grn-detail/grn-detail.component.ts:131-131 [POSTED] sha256=0A11327509DAFE67… — Required symbol `POSTED` present; ,,,,,,Static code evidence only; runtime not executed for this requirement,,
C26-26.3-002,26,26.3,export authorization explicit.,Product Enforceable Requirement,Multiple,Code / Runtime / UI,UNVERIFIED / BLOCKED,Medium,OSE-Frontend/src/app/features/grn/grn-detail/grn-detail.component.ts:129-129 [canDownloadEvidencePack] sha256=0A11327509DAFE67… — Required symbol `canDownloadEvidencePack` present | OSE-Frontend/src/app/features/grn/grn-detail/grn-detail.component.ts:131-131 [POSTED] sha256=0A11327509DAFE67… — Required symbol `POSTED` present; ,,,,,,Static code evidence only; runtime not executed for this requirement,,
C26-26.4-001,26,26.4,Sensitive data masked per authorization on export/print.,Product Enforceable Requirement,Multiple,Code / Runtime / UI,UNVERIFIED / BLOCKED,Medium,OSE-Frontend/src/app/features/grn/grn-detail/grn-detail.component.ts:129-129 [canDownloadEvidencePack] sha256=0A11327509DAFE67… — Required symbol `canDownloadEvidencePack` present | OSE-Frontend/src/app/features/grn/grn-detail/grn-detail.component.ts:131-131 [POSTED] sha256=0A11327509DAFE67… — Required symbol `POSTED` present; ,,,,,,Static code evidence only; runtime not executed for this requirement,,
C26-26.5-001,26,26.5,May be allowed with unofficial marking.,Optional Capability,Runtime Behavior,Code / Runtime / UI,NOT APPLICABLE,Info,,,,,Register category_bucket=Optional Capability verified unchanged,,Optional capability — not mandatory for compliance,,
C26-26.6-001,26,26.6,Print of sensitive documents should be logged.,Strong Recommendation,Runtime Behavior,Code / Runtime / UI,UNVERIFIED / BLOCKED,Medium,OSE-Frontend/src/app/features/grn/grn-detail/grn-detail.component.ts:129-129 [canDownloadEvidencePack] sha256=0A11327509DAFE67… — Required symbol `canDownloadEvidencePack` present | OSE-Frontend/src/app/features/grn/grn-detail/grn-detail.component.ts:131-131 [POSTED] sha256=0A11327509DAFE67… — Required symbol `POSTED` present; ,,,,,,Static code evidence only; runtime not executed for this requirement,,
C26-26.7-001,26,26.7,Arabic and English should be supported per property or user preference.,Strong Recommendation,UI / UX,Code / Runtime / UI,UNVERIFIED / BLOCKED,Medium,,,,,,,No probes matched,,
C27-27.1-001,27,27.1,Large lists — paging or virtual presentation,Product Enforceable Requirement,Runtime Behavior,Runtime,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/docs/schemas.js:156-158 [large] sha256=647866494269FA07… — Keyword `large` from clause | OSE-backend/src/services/item.service.js:194-196 [large] sha256=BE0E80A7F00664DF… — Keyword `large` from clause | OSE-backend/src/services/setting.service.js:6-8 [large] sha256=FCEF3347DD9060D4… — Keyword `large` from clause; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C27-27.1-002,27,27.1,server-assisted search when warranted,Product Enforceable Requirement,Runtime Behavior,Runtime,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/config/swagger.js:14-16 [server] sha256=33A736F825E2BB2F… — Keyword `server` from clause | OSE-backend/src/config/swagger.js:15-17 [server] sha256=33A736F825E2BB2F… — Keyword `server` from clause | OSE-backend/src/config/swagger.js:18-20 [server] sha256=33A736F825E2BB2F… — Keyword `server` from clause; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C27-27.1-003,27,27.1,debounce and cancel in-flight requests,Product Enforceable Requirement,Runtime Behavior,Runtime,UNVERIFIED / BLOCKED,Medium,OSE-Frontend/src/app/core/registries/lookup-profile.registry.ts:7-9 [debounce] sha256=A3063A018C0AA0B9… — Keyword `debounce` from clause | OSE-Frontend/src/app/core/registries/lookup-profile.registry.ts:11-13 [debounce] sha256=A3063A018C0AA0B9… — Keyword `debounce` from clause | OSE-Frontend/src/app/core/registries/lookup-profile.registry.ts:12-14 [debounce] sha256=A3063A018C0AA0B9… — Keyword `debounce` from clause; ,,,,,,Static code evidence only; runtime not executed for this requirement,,
C27-27.1-004,27,27.1,heavy export/print asynchronous with user feedback.,Product Enforceable Requirement,Runtime Behavior,Runtime,UNVERIFIED / BLOCKED,Medium,OSE-Frontend/src/app/features/grn/grn-detail/grn-detail.component.ts:129-129 [canDownloadEvidencePack] sha256=0A11327509DAFE67… — Required symbol `canDownloadEvidencePack` present | OSE-Frontend/src/app/features/grn/grn-detail/grn-detail.component.ts:131-131 [POSTED] sha256=0A11327509DAFE67… — Required symbol `POSTED` present; ,,,,,,Static code evidence only; runtime not executed for this requirement,,
C27-27.2-001,27,27.2,Document entry responsive under normal hotel operations,Product Enforceable Requirement,Runtime Behavior,Runtime,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C27-27.2-002,27,27.2,exact metrics in QA acceptance criteria and Architecture Guide.,QA / Release Requirement,QA / Release Gate,Runtime,UNVERIFIED / BLOCKED,Medium,,,,,,,QA viewport/accessibility/release matrix not executed in Gate B session,,
C28-28.1-001,28,28.1,Interactive elements labeled,UX / Presentation Requirement,UI / UX,QA / Accessibility,UNVERIFIED / BLOCKED,Medium,,,,,,,Insufficient evidence to determine compliance,,
C28-28.1-002,28,28.1,color not sole state indicator,UX / Presentation Requirement,UI / UX,QA / Accessibility,UNVERIFIED / BLOCKED,Medium,,,,,,,Insufficient evidence to determine compliance,,
C28-28.1-003,28,28.1,contrast per agreed targets,UX / Presentation Requirement,UI / UX,QA / Accessibility,UNVERIFIED / BLOCKED,Medium,,,,,,,Insufficient evidence to determine compliance,,
C28-28.1-004,28,28.1,accessibility in QA gates.,QA / Release Requirement,QA / Release Gate,QA / Accessibility,UNVERIFIED / BLOCKED,Medium,,,,,,,QA viewport/accessibility/release matrix not executed in Gate B session,,
C28-28.2-001,28,28.2,Platform shall support screen reader compatibility for governed interactions.,QA / Release Requirement,QA / Release Gate,QA / Accessibility,UNVERIFIED / BLOCKED,Medium,,,,,,,QA viewport/accessibility/release matrix not executed in Gate B session,,
C28-28.3-001,28,28.3,Validation and error messages shall be accessible to assistive technology.,UX / Presentation Requirement,UI / UX,QA / Accessibility,UNVERIFIED / BLOCKED,Medium,,,,,,,Insufficient evidence to determine compliance,,
C28-28.4-001,28,28.4,Keyboard/focus — Chapter 17,UX / Presentation Requirement,UI / UX,QA / Accessibility,PARTIAL,Medium,OSE-Frontend/src/app/core/directives/keyboard-navigation.directive.ts:13-14 [appKeyboardNav] — directive exists | limitation: no [appKeyboardNav] on governed document shell templates,,,,,,Passing: directive/infrastructure exists; Failing: not wired on required document shells,FIND-003,
C28-28.5-001,28,28.5,Full WCAG certification program — separate initiative.,Out of Scope,N/A,N/A,NOT APPLICABLE,Info,,,,,Register category_bucket=Out of Scope verified unchanged,,Constitution marks out of scope for product layer,,
C29-29.1-001,29,29.1,New and revised capabilities must declare applicable chapters and demonstrate compliance before release.,Governance Process Requirement,Governance Process,Governance QA,UNVERIFIED / BLOCKED,Info,,,,,"docs/governance/ present — maturity lead only, not compliance FAIL",,No automated CI gate proven; requirement text does not mandate automated CI enforcement in this closeout,,
C29-29.2-001,29,29.2,Fully Compliant,Governance Definition,Governance Process,Governance QA,NOT APPLICABLE,Info,,,,,Register category_bucket=Governance Definition verified unchanged,,"Governance definition — terminology, not product behavior",,
C29-29.2-002,29,29.2,Partially Compliant (documented gaps + remediation plan),QA / Release Requirement,QA / Release Gate,Governance QA,UNVERIFIED / BLOCKED,Medium,,,,,,,QA viewport/accessibility/release matrix not executed in Gate B session,,
C29-29.2-003,29,29.2,Non-Compliant (not releasable without waiver).,QA / Release Requirement,QA / Release Gate,Governance QA,UNVERIFIED / BLOCKED,Medium,,,,,,,QA viewport/accessibility/release matrix not executed in Gate B session,,
C29-29.3-001,29,29.3,"A screen/capability is compliant when all mandatory rules in applicable chapters are satisfied, including responsive test matrix where applicable.",Governance Process Requirement,Governance Process,Governance QA,UNVERIFIED / BLOCKED,Info,,,,,"docs/governance/ present — maturity lead only, not compliance FAIL",,No automated CI gate proven; requirement text does not mandate automated CI enforcement in this closeout,,
C29-29.5-001,29,29.5,New operational modules must undergo constitutional review before production approval.,Governance Process Requirement,Governance Process,Governance QA,UNVERIFIED / BLOCKED,Info,,,,,"docs/governance/ present — maturity lead only, not compliance FAIL",,No automated CI gate proven; requirement text does not mandate automated CI enforcement in this closeout,,
C29-29.6-001,29,29.6,QA validates against this Constitution and UX Constitution.,Governance Process Requirement,Governance Process,Governance QA,UNVERIFIED / BLOCKED,Info,,,,,"docs/governance/ present — maturity lead only, not compliance FAIL",,No automated CI gate proven; requirement text does not mandate automated CI enforcement in this closeout,,
C29-29.6-002,29,29.6,Methods — Architecture Guide.,Governance Process Requirement,Governance Process,Governance QA,UNVERIFIED / BLOCKED,Info,,,,,"docs/governance/ present — maturity lead only, not compliance FAIL",,No automated CI gate proven; requirement text does not mandate automated CI enforcement in this closeout,,
C29-29.7-001,29,29.7,Non-compliance tracked,Governance Process Requirement,Governance Process,Governance QA,UNVERIFIED / BLOCKED,Info,,,,,"docs/governance/ present — maturity lead only, not compliance FAIL",,No automated CI gate proven; requirement text does not mandate automated CI enforcement in this closeout,,
C29-29.7-002,29,29.7,backlog does not override Constitution.,Governance Process Requirement,Governance Process,Governance QA,UNVERIFIED / BLOCKED,Info,,,,,"docs/governance/ present — maturity lead only, not compliance FAIL",,No automated CI gate proven; requirement text does not mandate automated CI enforcement in this closeout,,
C29-29.8-001,29,29.8,This Constitution v2.0 Final is ratified upon approval by Product & Governance and Enterprise Architecture.,Governance Process Requirement,Governance Process,Governance QA,UNVERIFIED / BLOCKED,Info,,,,,"docs/governance/ present — maturity lead only, not compliance FAIL",,No automated CI gate proven; requirement text does not mandate automated CI enforcement in this closeout,,
C29-29.8-002,29,29.8,Supersedes: DX OSE Document Constitution v1.0.,Governance Process Requirement,Governance Process,Governance QA,UNVERIFIED / BLOCKED,Info,,,,,"docs/governance/ present — maturity lead only, not compliance FAIL",,No automated CI gate proven; requirement text does not mandate automated CI enforcement in this closeout,,
C29-29.8-003,29,29.8,"Subordinate: Architecture & Implementation Guides, BDR.",Governance Process Requirement,Governance Process,Governance QA,UNVERIFIED / BLOCKED,Info,,,,,"docs/governance/ present — maturity lead only, not compliance FAIL",,No automated CI gate proven; requirement text does not mandate automated CI enforcement in this closeout,,
CA-A-001,A,A,BDR index entry BDR-001: Reject terminates document; Return → edit → Submit; no Re-submit (Active),Reference Index,Governance Documentation,BDR index review,NOT APPLICABLE,Info,,,,,Register category_bucket=Reference Index verified unchanged,,Reference/index row — not an enforceable requirement,,
CA-A-002,A,A,BDR index entry BDR-002: Draft-first for operational documents (Active),Reference Index,Governance Documentation,BDR index review,NOT APPLICABLE,Info,,,,,Register category_bucket=Reference Index verified unchanged,,Reference/index row — not an enforceable requirement,,
CA-A-003,A,A,BDR index entry BDR-003: No automatic line merge; duplicate rules per document type (Active),Reference Index,Governance Documentation,BDR index review,NOT APPLICABLE,Info,,,,,Register category_bucket=Reference Index verified unchanged,,Reference/index row — not an enforceable requirement,,
CA-A-004,A,A,BDR index entry BDR-004: Final Workflow Approval triggers Posting by default (Active),Reference Index,Governance Documentation,BDR index review,NOT APPLICABLE,Info,,,,,Register category_bucket=Reference Index verified unchanged,,Reference/index row — not an enforceable requirement,,
CA-A-005,A,A,BDR index entry BDR-005: Evidence Package is not a separate permission (Active),Reference Index,Governance Documentation,BDR index review,NOT APPLICABLE,Info,,,,,Register category_bucket=Reference Index verified unchanged,,Reference/index row — not an enforceable requirement,,
CA-A-006,A,A,BDR index entry BDR-006: Period Close uses Resolution Workspace (Active),Reference Index,Governance Documentation,BDR index review,NOT APPLICABLE,Info,,,,,Register category_bucket=Reference Index verified unchanged,,Reference/index row — not an enforceable requirement,,
CA-A-007,A,A,BDR index entry BDR-007: Void vs Cancelled user-facing label (Under Review),Reference Index,Governance Documentation,BDR index review,NOT APPLICABLE,Info,,,,,Register category_bucket=Reference Index verified unchanged,,Reference/index row — not an enforceable requirement,,
CA-A-008,A,A,BDR index entry BDR-008: Approved state optional — distinct stage before Posting only (Active),Reference Index,Governance Documentation,BDR index review,NOT APPLICABLE,Info,,,,,Register category_bucket=Reference Index verified unchanged,,Reference/index row — not an enforceable requirement,,
CA-A-009,A,A,"BDR index entry BDR-009: Item Business Rules (v1 ITM-1): duplicate messaging, supplier/warehouse change, base unit immutability after first movement (Active)",Reference Index,Governance Documentation,BDR index review,NOT APPLICABLE,Info,,,,,Register category_bucket=Reference Index verified unchanged,,Reference/index row — not an enforceable requirement,,
CB-B-002,B,B,BDR-007 excluded pending ratification,Excluded Pending Ratification,Governance Documentation,Exclusion register,NOT APPLICABLE,Info,,,,,Register category_bucket=Excluded Pending Ratification verified unchanged,,Excluded pending ratification,,
