"fresh_id","pdf_page","pdf_page_start","pdf_page_end","part","chapter_num","chapter_title","section","source_span_id","exact_pdf_source_text","source_context_text","normalized_atomic_clause","strength_classification","category_bucket","atomicity_status","atomicity_justification","semantic_review_status","semantic_review_reason","semantic_reviewer","product_gap_applicability","implementation_target","applies_to","related_sections","verification_type","extraction_note"
"C28-28.2-001","43","43","43","Part VIII — Platform Principles","28","Accessibility","28.2","SP-C28-28.2-5c3ebd44","Platform shall support screen reader compatibility for governed interactions.","","Platform shall support screen reader compatibility for governed interactions.","Accessibility Requirement","QA / Release Requirement","atomic","","Governance Corrected","§28 accessibility QA gate.","DX OSE Governance Review (Gate A.3)","Yes","QA / Release Gate","Accessibility / Shared UX","","QA / Accessibility",""
"C28-28.3-001","43","43","43","Part VIII — Platform Principles","28","Accessibility","28.3","SP-C28-28.3-be371e4c","Validation and error messages shall be accessible to assistive technology.","","Validation and error messages shall be accessible to assistive technology.","Accessibility Requirement","UX / Presentation Requirement","atomic","","Governance Approved","§28 accessibility UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Accessibility / Shared UX","","QA / Accessibility",""
"C28-28.4-001","43","43","43","Part VIII — Platform Principles","28","Accessibility","28.4","SP-C28-28.4-semi-676783ca","Keyboard/focus — Chapter 17","","Keyboard/focus — Chapter 17","Accessibility Requirement","UX / Presentation Requirement","span_member","Semicolon-separated rule — atomic split.","Governance Approved","§28 accessibility UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Accessibility / Shared UX","","QA / Accessibility",""
"C28-28.5-001","43","43","43","Part VIII — Platform Principles","28","Accessibility","28.5","SP-C28-28.5-62d33073","Full WCAG certification program — separate initiative.","","Full WCAG certification program — separate initiative.","Out of Scope","Out of Scope","atomic","","Governance Approved","Governance approved: Out of Scope.","DX OSE Governance Review (Gate A.3)","No","N/A","Accessibility / Shared UX","","N/A",""
"C29-29.1-001","44","44","44","Part IX — Conformance","29","Constitution Compliance & Ratification","29.1","SP-C29-29.1-3bf80f75","New and revised capabilities must declare applicable chapters and demonstrate compliance before release.","","New and revised capabilities must declare applicable chapters and demonstrate compliance before release.","Governance Process Requirement","Governance Process Requirement","atomic","","Governance Approved","§29 compliance process.","DX OSE Governance Review (Gate A.3)","No","Governance Process","Governance / QA","","Governance QA",""
"C29-29.2-001","44","44","44","Part IX — Conformance","29","Constitution Compliance & Ratification","29.2","SP-C29-29.2-compound-c2e5a787","Fully Compliant","","Fully Compliant","Governance Process Requirement","Governance Process Requirement","span_member","§29.2 compliance level — atomic split.","Governance Approved","§29 compliance process.","DX OSE Governance Review (Gate A.3)","No","Governance Process","Governance / QA","","Governance QA",""
"C29-29.2-002","44","44","44","Part IX — Conformance","29","Constitution Compliance & Ratification","29.2","SP-C29-29.2-compound-c2e5a787","Partially Compliant (documented gaps + remediation plan)","","Partially Compliant (documented gaps + remediation plan)","Governance Process Requirement","Governance Process Requirement","span_member","§29.2 compliance level — atomic split.","Governance Approved","§29 governance/QA release process.","DX OSE Governance Review (Gate A.3)","No","QA / Release Gate","Governance / QA","","Governance QA",""
"C29-29.2-003","44","44","44","Part IX — Conformance","29","Constitution Compliance & Ratification","29.2","SP-C29-29.2-compound-c2e5a787","Non-Compliant (not releasable without waiver).","","Non-Compliant (not releasable without waiver).","Governance Process Requirement","Governance Process Requirement","span_member","§29.2 compliance level — atomic split.","Governance Approved","§29 governance/QA release process.","DX OSE Governance Review (Gate A.3)","No","QA / Release Gate","Governance / QA","","Governance QA",""
"C29-29.3-001","44","44","44","Part IX — Conformance","29","Constitution Compliance & Ratification","29.3","SP-C29-29.3-bb01127c","A screen/capability is compliant when all mandatory rules in applicable chapters are satisfied, including responsive test matrix where applicable.","","A screen/capability is compliant when all mandatory rules in applicable chapters are satisfied, including responsive test matrix where applicable.","Governance Process Requirement","Governance Process Requirement","atomic","","Governance Approved","§29 compliance process.","DX OSE Governance Review (Gate A.3)","No","Governance Process","Governance / QA","","Governance QA",""
"C29-29.4-001","44","44","44","Part IX — Conformance","29","Constitution Compliance & Ratification","29.4","SP-C29-29.4-semi-f244a424","Exceptions require documented approval, scope, expiry, and registration. Architecture Exception Governance — waiver process formal","","Exceptions require documented approval, scope, expiry, and registration. Architecture Exception Governance — waiver process formal","Governance Process Requirement","Governance Process Requirement","span_member","Semicolon-separated rule — atomic split.","Governance Approved","§29 governance/QA release process.","DX OSE Governance Review (Gate A.3)","No","QA / Release Gate","Governance / QA","","Governance QA",""
"C29-29.5-001","44","44","44","Part IX — Conformance","29","Constitution Compliance & Ratification","29.5","SP-C29-29.5-42a22ad7","New operational modules must undergo constitutional review before production approval.","","New operational modules must undergo constitutional review before production approval.","Governance Process Requirement","Governance Process Requirement","atomic","","Governance Approved","§29 compliance process.","DX OSE Governance Review (Gate A.3)","No","Governance Process","Governance / QA","","Governance QA",""
"C29-29.6-001","44","44","44","Part IX — Conformance","29","Constitution Compliance & Ratification","29.6","SP-C29-29.6-37cfa91c","QA validates against this Constitution and UX Constitution.","","QA validates against this Constitution and UX Constitution.","Governance Process Requirement","Governance Process Requirement","atomic","","Governance Approved","§29 compliance process.","DX OSE Governance Review (Gate A.3)","No","Governance Process","Governance / QA","","Governance QA",""
"C29-29.6-002","44","44","44","Part IX — Conformance","29","Constitution Compliance & Ratification","29.6","SP-C29-29.6-7e9935fb","Methods — Architecture Guide.","","Methods — Architecture Guide.","Governance Process Requirement","Governance Process Requirement","atomic","","Governance Approved","§29 compliance process.","DX OSE Governance Review (Gate A.3)","No","Governance Process","Governance / QA","","Governance QA",""
"C29-29.7-001","44","44","44","Part IX — Conformance","29","Constitution Compliance & Ratification","29.7","SP-C29-29.7-semi-78076f7f","Non-compliance tracked","","Non-compliance tracked","Governance Process Requirement","Governance Process Requirement","span_member","Semicolon-separated rule — atomic split.","Governance Approved","§29 compliance process.","DX OSE Governance Review (Gate A.3)","No","Governance Process","Governance / QA","","Governance QA",""
"C29-29.7-002","44","44","44","Part IX — Conformance","29","Constitution Compliance & Ratification","29.7","SP-C29-29.7-semi-78076f7f","backlog does not override Constitution.","","backlog does not override Constitution.","Governance Process Requirement","Governance Process Requirement","span_member","Semicolon-separated rule — atomic split.","Governance Approved","§29 compliance process.","DX OSE Governance Review (Gate A.3)","No","Governance Process","Governance / QA","","Governance QA",""
"C29-29.8-001","44","44","44","Part IX — Conformance","29","Constitution Compliance & Ratification","29.8","SP-C29-29.8-311be842","This Constitution v2.0 Final is ratified upon approval by Product & Governance and Enterprise Architecture.","","This Constitution v2.0 Final is ratified upon approval by Product & Governance and Enterprise Architecture.","Governance Process Requirement","Governance Process Requirement","atomic","","Governance Approved","§29 compliance process.","DX OSE Governance Review (Gate A.3)","No","Governance Process","Governance / QA","","Governance QA",""
"C29-29.8-002","44","44","44","Part IX — Conformance","29","Constitution Compliance & Ratification","29.8","SP-C29-29.8-4389874c","Supersedes: DX OSE Document Constitution v1.0.","","Supersedes: DX OSE Document Constitution v1.0.","Governance Process Requirement","Governance Process Requirement","atomic","","Governance Approved","§29 compliance process.","DX OSE Governance Review (Gate A.3)","No","Governance Process","Governance / QA","","Governance QA",""
"C29-29.8-003","44","44","44","Part IX — Conformance","29","Constitution Compliance & Ratification","29.8","SP-C29-29.8-9cb18a54","Subordinate: Architecture & Implementation Guides, BDR.","","Subordinate: Architecture & Implementation Guides, BDR.","Governance Process Requirement","Governance Process Requirement","atomic","","Governance Approved","§29 compliance process.","DX OSE Governance Review (Gate A.3)","No","Governance Process","Governance / QA","","Governance QA",""
"CA-A-001","45","45","45","Appendix A","A","Business Decision Records (BDR) Index","A","SP-A-BDR-001","BDR- Reject terminates document; Return → edit → Submit; no Re-submit Active","bdr_id=BDR-001; title=Reject terminates document; Return → edit → Submit; no Re-submit; status=Active; number_line=001","BDR index entry BDR-001: Reject terminates document; Return → edit → Submit; no Re-submit (Active)","Reference Index Entry","Reference Index","atomic","Appendix A BDR index row.","Governance Approved","Governance approved: Reference Index.","DX OSE Governance Review (Gate A.3)","No","Governance Documentation","Governance / BDR Index","Appendix B","BDR index review","Reference index; not constitutional clause"
"CA-A-002","45","45","45","Appendix A","A","Business Decision Records (BDR) Index","A","SP-A-BDR-002","BDR- Draft-first for operational documents Active","bdr_id=BDR-002; title=Draft-first for operational documents; status=Active; number_line=002","BDR index entry BDR-002: Draft-first for operational documents (Active)","Reference Index Entry","Reference Index","atomic","Appendix A BDR index row.","Governance Approved","Governance approved: Reference Index.","DX OSE Governance Review (Gate A.3)","No","Governance Documentation","Governance / BDR Index","Appendix B","BDR index review","Reference index; not constitutional clause"
"CA-A-003","45","45","45","Appendix A","A","Business Decision Records (BDR) Index","A","SP-A-BDR-003","BDR- No automatic line merge; duplicate rules per document type Active","bdr_id=BDR-003; title=No automatic line merge; duplicate rules per document type; status=Active; number_line=003","BDR index entry BDR-003: No automatic line merge; duplicate rules per document type (Active)","Reference Index Entry","Reference Index","atomic","Appendix A BDR index row.","Governance Approved","Governance approved: Reference Index.","DX OSE Governance Review (Gate A.3)","No","Governance Documentation","Governance / BDR Index","Appendix B","BDR index review","Reference index; not constitutional clause"
"CA-A-004","45","45","45","Appendix A","A","Business Decision Records (BDR) Index","A","SP-A-BDR-004","BDR- Final Workflow Approval triggers Posting by default Active","bdr_id=BDR-004; title=Final Workflow Approval triggers Posting by default; status=Active; number_line=004","BDR index entry BDR-004: Final Workflow Approval triggers Posting by default (Active)","Reference Index Entry","Reference Index","atomic","Appendix A BDR index row.","Governance Approved","Governance approved: Reference Index.","DX OSE Governance Review (Gate A.3)","No","Governance Documentation","Governance / BDR Index","Appendix B","BDR index review","Reference index; not constitutional clause"
"CA-A-005","45","45","45","Appendix A","A","Business Decision Records (BDR) Index","A","SP-A-BDR-005","BDR- Evidence Package is not a separate permission Active","bdr_id=BDR-005; title=Evidence Package is not a separate permission; status=Active; number_line=005","BDR index entry BDR-005: Evidence Package is not a separate permission (Active)","Reference Index Entry","Reference Index","atomic","Appendix A BDR index row.","Governance Approved","Governance approved: Reference Index.","DX OSE Governance Review (Gate A.3)","No","Governance Documentation","Governance / BDR Index","Appendix B","BDR index review","Reference index; not constitutional clause"
