"fresh_id","pdf_page","pdf_page_start","pdf_page_end","part","chapter_num","chapter_title","section","source_span_id","exact_pdf_source_text","source_context_text","normalized_atomic_clause","strength_classification","category_bucket","atomicity_status","atomicity_justification","semantic_review_status","semantic_review_reason","semantic_reviewer","product_gap_applicability","implementation_target","applies_to","related_sections","verification_type","extraction_note"
"C23-23.5-001","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.5","SP-C23-23.5-semi-904b0ba7","Loading, no results, error+retry — unified messaging","","Loading, no results, error+retry — unified messaging","UX Requirement","UX / Presentation Requirement","span_member","Semicolon-separated rule — atomic split.","Governance Approved","§23 lookup standard.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Lookup Standard / Shared UX","","UI / Runtime",""
"C23-23.6-001","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.6","SP-C23-23.6-83bfe399","Permission filtering — only authorized data","","Permission filtering — only authorized data","UX Requirement","UX / Presentation Requirement","atomic","","Governance Approved","§23 lookup governance rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Lookup Standard / Shared UX","","UI / Runtime",""
"C23-23.6-002","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.6","SP-C23-23.6-511f3f46","Tenant isolation — no cross-tenant data","","Tenant isolation — no cross-tenant data","UX Requirement","Product Enforceable Requirement","atomic","","Governance Corrected","Tenant isolation.","DX OSE Governance Review (Gate A FINAL)","Yes","Database Integrity","Lookup Standard / Shared UX","","UI / Runtime",""
"C23-23.6-003","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.6","SP-C23-23.6-39c609a9","Large results — paging or infinite scroll per platform policy","","Large results — paging or infinite scroll per platform policy","UX Requirement","UX / Presentation Requirement","atomic","","Governance Approved","§23 lookup governance rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Lookup Standard / Shared UX","","UI / Runtime",""
"C23-23.6-004","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.6","SP-C23-23.6-bullet-2c0e91e5","Large catalogs — server-side search","","Large catalogs — server-side search","UX Requirement","UX / Presentation Requirement","span_member","Bullet semicolon — atomic split.","Governance Approved","§23 lookup governance rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Lookup Standard / Shared UX","","UI / Runtime",""
"C23-23.7-001","38","38","38","Part VI — Lookup & Search","23","Lookup Standard","23.7","SP-C23-23.7-3c6b0e67","Recent items, favorites.","","Recent items, favorites.","Out of Scope","Out of Scope","atomic","","Governance Approved","Governance approved: Out of Scope.","DX OSE Governance Review (Gate A.3)","No","N/A","Lookup Standard / Shared UX","","N/A",""
"C24-24.1-001","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.1","SP-C24-24.1-2a1bf354","Desktop only for v2.0 operational data entry.","","Desktop only for v2.0 operational data entry.","UX Requirement","UX / Presentation Requirement","atomic","","Governance Approved","§24 workspace/responsive UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Workspace & Responsive / Shared UX","","UI / QA",""
"C24-24.1-002","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.1","SP-C24-24.1-6640f9a4","Mobile/tablet entry out of scope unless future amendment.","","Mobile/tablet entry out of scope unless future amendment.","UX Requirement","Out of Scope","atomic","","Governance Corrected","Mobile/tablet entry out of scope v2.0.","DX OSE Governance Review (Gate A FINAL)","No","N/A","Workspace & Responsive / Shared UX","","UI / QA",""
"C24-24.2-001","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.2","SP-C24-24.2-compound-96a45d40","Minimum 1366×768","","Minimum 1366×768","UX Requirement","UX / Presentation Requirement","span_member","§24.2 resolution specification — atomic split.","Governance Approved","§24 workspace/responsive UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Workspace & Responsive / Shared UX","","UI / QA",""
"C24-24.2-002","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.2","SP-C24-24.2-compound-96a45d40","reference design 1920×1080 @ 100%","","reference design 1920×1080 @ 100%","UX Requirement","UX / Presentation Requirement","span_member","§24.2 resolution specification — atomic split.","Governance Approved","§24 workspace/responsive UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Workspace & Responsive / Shared UX","","UI / QA",""
"C24-24.2-003","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.2","SP-C24-24.2-compound-96a45d40","supported 1440, 1600, 1920.","","supported 1440, 1600, 1920.","UX Requirement","UX / Presentation Requirement","span_member","§24.2 resolution specification — atomic split.","Governance Approved","§24 workspace/responsive UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Workspace & Responsive / Shared UX","","UI / QA",""
"C24-24.3-001","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.3","SP-C24-24.3-bad16d5a","80%–125%: required for release acceptance.","","80%–125%: required for release acceptance.","UX Requirement","QA / Release Requirement","atomic","","Governance Corrected","§24 QA/responsive test requirement.","DX OSE Governance Review (Gate A.3)","Yes","QA / Release Gate","Workspace & Responsive / Shared UX","","UI / QA",""
"C24-24.3-002","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.3","SP-C24-24.3-f858e130","150%: best effort — not release gate.","","150%: best effort — not release gate.","UX Requirement","Descriptive Context","atomic","","Governance Corrected","150% best effort — not release gate.","DX OSE Governance Review (Gate A FINAL)","No","N/A","Workspace & Responsive / Shared UX","","UI / QA",""
"C24-24.4-001","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.4","SP-C24-24.4-compound-884168dd","No horizontal page scroll except inside grids","","No horizontal page scroll except inside grids","UX Requirement","UX / Presentation Requirement","span_member","§24.4 workspace rule — atomic split.","Governance Approved","§24 workspace/responsive UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Workspace & Responsive / Shared UX","","UI / QA",""
"C24-24.4-002","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.4","SP-C24-24.4-compound-884168dd","no clipped titles/overlapping buttons","","no clipped titles/overlapping buttons","UX Requirement","UX / Presentation Requirement","span_member","§24.4 workspace rule — atomic split.","Governance Approved","§24 workspace/responsive UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Workspace & Responsive / Shared UX","","UI / QA",""
"C24-24.4-003","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.4","SP-C24-24.4-compound-884168dd","create screens primary actions visible @ 1366/100%","","create screens primary actions visible @ 1366/100%","UX Requirement","UX / Presentation Requirement","span_member","§24.4 workspace rule — atomic split.","Governance Approved","§24 workspace/responsive UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Workspace & Responsive / Shared UX","","UI / QA",""
"C24-24.4-004","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.4","SP-C24-24.4-compound-884168dd","dialogs fit viewport with internal scroll","","dialogs fit viewport with internal scroll","UX Requirement","UX / Presentation Requirement","span_member","§24.4 workspace rule — atomic split.","Governance Approved","§24 workspace/responsive UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Workspace & Responsive / Shared UX","","UI / QA",""
"C24-24.4-005","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.4","SP-C24-24.4-compound-884168dd","tables scroll internally.","","tables scroll internally.","UX Requirement","UX / Presentation Requirement","span_member","§24.4 workspace rule — atomic split.","Governance Approved","§24 workspace/responsive UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Workspace & Responsive / Shared UX","","UI / QA",""
"C24-24.5-001","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.5","SP-C24-24.5-d0946b71","Supported browsers per platform browser support matrix (Architecture Guide).","","Supported browsers per platform browser support matrix (Architecture Guide).","UX Requirement","UX / Presentation Requirement","atomic","","Governance Approved","§24 workspace/responsive UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Workspace & Responsive / Shared UX","","UI / QA",""
"C24-24.5-002","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.5","SP-C24-24.5-076edef1","High DPI (2K/4K) supported.","","High DPI (2K/4K) supported.","UX Requirement","UX / Presentation Requirement","atomic","","Governance Approved","§24 workspace/responsive UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Workspace & Responsive / Shared UX","","UI / QA",""
"C24-24.5-003","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.5","SP-C24-24.5-230769ef","Multi-monitor consistency.","","Multi-monitor consistency.","UX Requirement","UX / Presentation Requirement","atomic","","Governance Approved","§24 workspace/responsive UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Workspace & Responsive / Shared UX","","UI / QA",""
"C24-24.6-001","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.6","SP-C24-24.6-compound-4f2abea9","1366×768 @ 80/90/100/110/125%","","1366×768 @ 80/90/100/110/125%","UX Requirement","QA / Release Requirement","span_member","§24.6 responsive test matrix — atomic split.","Governance Corrected","§24 QA/responsive test requirement.","DX OSE Governance Review (Gate A.3)","Yes","QA / Release Gate","Workspace & Responsive / Shared UX","","UI / QA",""
"C24-24.6-002","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.6","SP-C24-24.6-compound-4f2abea9","1440/1600/1920 @ 100% — Definition of Done (Chapter 29).","","1440/1600/1920 @ 100% — Definition of Done (Chapter 29).","UX Requirement","QA / Release Requirement","span_member","§24.6 responsive test matrix — atomic split.","Governance Corrected","DoD responsive test matrix.","DX OSE Governance Review (Gate A FINAL)","Yes","QA / Release Gate","Workspace & Responsive / Shared UX","","UI / QA",""
"C24-24.7-001","39","39","39","Part VII — Presentation Standards","24","Workspace & Responsive","24.7","SP-C24-24.7-semi-37609bc6","Geometry tokens — UX Constitution","","Geometry tokens — UX Constitution","UX Requirement","UX / Presentation Requirement","span_member","Semicolon-separated rule — atomic split.","Governance Approved","§24 workspace/responsive UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Workspace & Responsive / Shared UX","","UI / QA",""
"C25-25.1-001","40","40","40","Part VII — Presentation Standards","25","Document Layout","25.1","SP-C25-25.1-semi-46dcf482","One document page pattern for create/edit","","One document page pattern for create/edit","UX Requirement","UX / Presentation Requirement","span_member","Semicolon-separated rule — atomic split.","Governance Approved","§25 document layout UX rule.","DX OSE Governance Review (Gate A.3)","Yes","UI / UX","Document Layout / Shared UX","","UI / UX",""
