"fresh_id","chapter","section","requirement_text","category","implementation_target","verification_type","status","severity","frontend_evidence","backend_evidence","database_evidence","runtime_evidence","governance_evidence","tenant_scope_tested","limitations","finding_id","recommended_next_action"
"C28-28.1-002","28","28.1","color not sole state indicator","UX / Presentation Requirement","UI / UX","QA / Accessibility","UNVERIFIED / BLOCKED","Info","Partial a11y patterns; docs/governance/assets/accessibility/CONTRAST_QA_CHECKLIST.md","","","Runtime/QA verification not executed in Gate B audit session.","","None — static audit pass","Screen reader/contrast QA gates not executed in this audit session.","","Schedule targeted QA/runtime pass with evidence capture."
"C28-28.1-003","28","28.1","contrast per agreed targets","UX / Presentation Requirement","UI / UX","QA / Accessibility","UNVERIFIED / BLOCKED","Info","Partial a11y patterns; docs/governance/assets/accessibility/CONTRAST_QA_CHECKLIST.md","","","Runtime/QA verification not executed in Gate B audit session.","","None — static audit pass","Screen reader/contrast QA gates not executed in this audit session.","","Schedule targeted QA/runtime pass with evidence capture."
"C28-28.1-004","28","28.1","accessibility in QA gates.","QA / Release Requirement","QA / Release Gate","QA / Accessibility","UNVERIFIED / BLOCKED","Info","Partial a11y patterns; docs/governance/assets/accessibility/CONTRAST_QA_CHECKLIST.md","","","Runtime/QA verification not executed in Gate B audit session.","","None — static audit pass","Screen reader/contrast QA gates not executed in this audit session.","","Schedule targeted QA/runtime pass with evidence capture."
"C28-28.2-001","28","28.2","Platform shall support screen reader compatibility for governed interactions.","QA / Release Requirement","QA / Release Gate","QA / Accessibility","UNVERIFIED / BLOCKED","Info","Partial a11y patterns; docs/governance/assets/accessibility/CONTRAST_QA_CHECKLIST.md","","","Runtime/QA verification not executed in Gate B audit session.","","None — static audit pass","Screen reader/contrast QA gates not executed in this audit session.","","Schedule targeted QA/runtime pass with evidence capture."
"C28-28.3-001","28","28.3","Validation and error messages shall be accessible to assistive technology.","UX / Presentation Requirement","UI / UX","QA / Accessibility","UNVERIFIED / BLOCKED","Info","Partial a11y patterns; docs/governance/assets/accessibility/CONTRAST_QA_CHECKLIST.md","","","Runtime/QA verification not executed in Gate B audit session.","","None — static audit pass","Screen reader/contrast QA gates not executed in this audit session.","","Schedule targeted QA/runtime pass with evidence capture."
"C28-28.4-001","28","28.4","Keyboard/focus — Chapter 17","UX / Presentation Requirement","UI / UX","QA / Accessibility","UNVERIFIED / BLOCKED","Info","Partial a11y patterns; docs/governance/assets/accessibility/CONTRAST_QA_CHECKLIST.md","","","Runtime/QA verification not executed in Gate B audit session.","","None — static audit pass","Screen reader/contrast QA gates not executed in this audit session.","","Schedule targeted QA/runtime pass with evidence capture."
"C28-28.5-001","28","28.5","Full WCAG certification program — separate initiative.","Out of Scope","N/A","N/A","NOT APPLICABLE","Info","","","","","","None — static audit pass","Full WCAG certification program out of scope.","","None"
"C29-29.1-001","29","29.1","New and revised capabilities must declare applicable chapters and demonstrate compliance before release.","Governance Process Requirement","Governance Process","Governance QA","PARTIAL","Medium","","","","","docs/governance/CONSTITUTION_v2_CONFORMANCE_MATRIX.md; EXCEPTION_REGISTER.md; Gate A Ch29 process rows","None — static audit pass","Formal compliance certification workflow not runtime-verified end-to-end.","FIND-007","None"
"C29-29.2-001","29","29.2","Fully Compliant","Governance Definition","Governance Process","Governance QA","NOT APPLICABLE","Info","","","","","Governance definition — canonical meaning captured in Gate A; not a product gap.","None — static audit pass","Definition row — verify consuming requirements separately.","","None"
"C29-29.2-002","29","29.2","Partially Compliant (documented gaps + remediation plan)","QA / Release Requirement","QA / Release Gate","Governance QA","PARTIAL","Medium","","","","","docs/governance/CONSTITUTION_v2_CONFORMANCE_MATRIX.md; EXCEPTION_REGISTER.md; Gate A Ch29 process rows","None — static audit pass","Formal compliance certification workflow not runtime-verified end-to-end.","FIND-007","None"
"C29-29.2-003","29","29.2","Non-Compliant (not releasable without waiver).","QA / Release Requirement","QA / Release Gate","Governance QA","PARTIAL","Medium","","","","","docs/governance/CONSTITUTION_v2_CONFORMANCE_MATRIX.md; EXCEPTION_REGISTER.md; Gate A Ch29 process rows","None — static audit pass","Formal compliance certification workflow not runtime-verified end-to-end.","FIND-007","None"
"C29-29.3-001","29","29.3","A screen/capability is compliant when all mandatory rules in applicable chapters are satisfied, including responsive test matrix where applicable.","Governance Process Requirement","Governance Process","Governance QA","PARTIAL","Medium","","","","","docs/governance/CONSTITUTION_v2_CONFORMANCE_MATRIX.md; EXCEPTION_REGISTER.md; Gate A Ch29 process rows","None — static audit pass","Formal compliance certification workflow not runtime-verified end-to-end.","FIND-007","None"
"C29-29.5-001","29","29.5","New operational modules must undergo constitutional review before production approval.","Governance Process Requirement","Governance Process","Governance QA","PARTIAL","Medium","","","","","docs/governance/CONSTITUTION_v2_CONFORMANCE_MATRIX.md; EXCEPTION_REGISTER.md; Gate A Ch29 process rows","None — static audit pass","Formal compliance certification workflow not runtime-verified end-to-end.","FIND-007","None"
"C29-29.6-001","29","29.6","QA validates against this Constitution and UX Constitution.","Governance Process Requirement","Governance Process","Governance QA","PARTIAL","Medium","","","","","docs/governance/CONSTITUTION_v2_CONFORMANCE_MATRIX.md; EXCEPTION_REGISTER.md; Gate A Ch29 process rows","None — static audit pass","Formal compliance certification workflow not runtime-verified end-to-end.","FIND-007","None"
"C29-29.6-002","29","29.6","Methods — Architecture Guide.","Governance Process Requirement","Governance Process","Governance QA","PARTIAL","Medium","","","","","docs/governance/CONSTITUTION_v2_CONFORMANCE_MATRIX.md; EXCEPTION_REGISTER.md; Gate A Ch29 process rows","None — static audit pass","Formal compliance certification workflow not runtime-verified end-to-end.","FIND-007","None"
"C29-29.7-001","29","29.7","Non-compliance tracked","Governance Process Requirement","Governance Process","Governance QA","PARTIAL","Medium","","","","","docs/governance/CONSTITUTION_v2_CONFORMANCE_MATRIX.md; EXCEPTION_REGISTER.md; Gate A Ch29 process rows","None — static audit pass","Formal compliance certification workflow not runtime-verified end-to-end.","FIND-007","None"
"C29-29.7-002","29","29.7","backlog does not override Constitution.","Governance Process Requirement","Governance Process","Governance QA","PARTIAL","Medium","","","","","docs/governance/CONSTITUTION_v2_CONFORMANCE_MATRIX.md; EXCEPTION_REGISTER.md; Gate A Ch29 process rows","None — static audit pass","Formal compliance certification workflow not runtime-verified end-to-end.","FIND-007","None"
"C29-29.8-001","29","29.8","This Constitution v2.0 Final is ratified upon approval by Product & Governance and Enterprise Architecture.","Governance Process Requirement","Governance Process","Governance QA","PARTIAL","Medium","","","","","docs/governance/CONSTITUTION_v2_CONFORMANCE_MATRIX.md; EXCEPTION_REGISTER.md; Gate A Ch29 process rows","None — static audit pass","Formal compliance certification workflow not runtime-verified end-to-end.","FIND-007","None"
"C29-29.8-002","29","29.8","Supersedes: DX OSE Document Constitution v1.0.","Governance Process Requirement","Governance Process","Governance QA","PARTIAL","Medium","","","","","docs/governance/CONSTITUTION_v2_CONFORMANCE_MATRIX.md; EXCEPTION_REGISTER.md; Gate A Ch29 process rows","None — static audit pass","Formal compliance certification workflow not runtime-verified end-to-end.","FIND-007","None"
"C29-29.8-003","29","29.8","Subordinate: Architecture & Implementation Guides, BDR.","Governance Process Requirement","Governance Process","Governance QA","PARTIAL","Medium","","","","","docs/governance/CONSTITUTION_v2_CONFORMANCE_MATRIX.md; EXCEPTION_REGISTER.md; Gate A Ch29 process rows","None — static audit pass","Formal compliance certification workflow not runtime-verified end-to-end.","FIND-007","None"
"CA-A-001","A","A","BDR index entry BDR-001: Reject terminates document; Return → edit → Submit; no Re-submit (Active)","Reference Index","Governance Documentation","BDR index review","NOT APPLICABLE","Info","","","","","","None — static audit pass","Category 'Reference Index' — no product/runtime enforcement test required.","","None"
"CA-A-002","A","A","BDR index entry BDR-002: Draft-first for operational documents (Active)","Reference Index","Governance Documentation","BDR index review","NOT APPLICABLE","Info","","","","","","None — static audit pass","Category 'Reference Index' — no product/runtime enforcement test required.","","None"
"CA-A-003","A","A","BDR index entry BDR-003: No automatic line merge; duplicate rules per document type (Active)","Reference Index","Governance Documentation","BDR index review","NOT APPLICABLE","Info","","","","","","None — static audit pass","Category 'Reference Index' — no product/runtime enforcement test required.","","None"
"CA-A-004","A","A","BDR index entry BDR-004: Final Workflow Approval triggers Posting by default (Active)","Reference Index","Governance Documentation","BDR index review","NOT APPLICABLE","Info","","","","","","None — static audit pass","Category 'Reference Index' — no product/runtime enforcement test required.","","None"
"CA-A-005","A","A","BDR index entry BDR-005: Evidence Package is not a separate permission (Active)","Reference Index","Governance Documentation","BDR index review","NOT APPLICABLE","Info","","","","","","None — static audit pass","Category 'Reference Index' — no product/runtime enforcement test required.","","None"
"CA-A-006","A","A","BDR index entry BDR-006: Period Close uses Resolution Workspace (Active)","Reference Index","Governance Documentation","BDR index review","NOT APPLICABLE","Info","","","","","","None — static audit pass","Category 'Reference Index' — no product/runtime enforcement test required.","","None"
